sample_id,name,video_path,pose_path,label_id,label_text,text,gloss,signer_id,recording_id,variant_of,is_canonical,source_size_bytes,split
cosign_08_01130,cosign_08_01130,Chúng ta/Phạm Thị Mai Hương_32_Chúng ta_1692773722.2207026_0_frames_40.avi,pose_format/Chúng ta/Phạm Thị Mai Hương_32_Chúng ta_1692773722.2207026_0_frames_40.pkl,8,Chúng ta,Chúng ta,"[""Chúng ta""]",signer_066,08_Phạm Thị Mai Hương_32_Chúng ta_1692773722.2207026_0,08_Phạm Thị Mai Hương_32_Chúng ta_1692773722.2207026_0,False,970782,train
cosign_08_01131,cosign_08_01131,Chúng ta/Trần Thị Vân Anh_39_chúng_ta_1692866914.3592966_0_cut.avi,pose_format/Chúng ta/Trần Thị Vân Anh_39_chúng_ta_1692866914.3592966_0_cut.pkl,8,Chúng ta,Chúng ta,"[""Chúng ta""]",signer_026,08_Trần Thị Vân Anh_39_chúng_ta_1692866914.3592966_0,,True,973632,train
cosign_08_01132,cosign_08_01132,Chúng ta/Trần Thị Vân Anh_39_chúng_ta_1692866914.3592966_0_frames_35.avi,pose_format/Chúng ta/Trần Thị Vân Anh_39_chúng_ta_1692866914.3592966_0_frames_35.pkl,8,Chúng ta,Chúng ta,"[""Chúng ta""]",signer_026,08_Trần Thị Vân Anh_39_chúng_ta_1692866914.3592966_0,08_Trần Thị Vân Anh_39_chúng_ta_1692866914.3592966_0,False,1193068,train
cosign_08_01133,cosign_08_01133,Chúng ta/Trần Thị Vân Anh_39_chúng_ta_1692866914.3592966_0_frames_40.avi,pose_format/Chúng ta/Trần Thị Vân Anh_39_chúng_ta_1692866914.3592966_0_frames_40.pkl,8,Chúng ta,Chúng ta,"[""Chúng ta""]",signer_026,08_Trần Thị Vân Anh_39_chúng_ta_1692866914.3592966_0,08_Trần Thị Vân Anh_39_chúng_ta_1692866914.3592966_0,False,1193068,train
cosign_08_01134,cosign_08_01134,Chúng ta/Vũ Thị Thu Phương_37_chúng ta_1692775863.049581_0_cut.avi,pose_format/Chúng ta/Vũ Thị Thu Phương_37_chúng ta_1692775863.049581_0_cut.pkl,8,Chúng ta,Chúng ta,"[""Chúng ta""]",signer_028,08_Vũ Thị Thu Phương_37_chúng ta_1692775863.049581_0,,True,706000,train
cosign_08_01135,cosign_08_01135,Chúng ta/Vũ Thị Thu Phương_37_chúng ta_1692775863.049581_0_frames_35.avi,pose_format/Chúng ta/Vũ Thị Thu Phương_37_chúng ta_1692775863.049581_0_frames_35.pkl,8,Chúng ta,Chúng ta,"[""Chúng ta""]",signer_028,08_Vũ Thị Thu Phương_37_chúng ta_1692775863.049581_0,08_Vũ Thị Thu Phương_37_chúng ta_1692775863.049581_0,False,904234,train
cosign_08_01136,cosign_08_01136,Chúng ta/Vũ Thị Thu Phương_37_chúng ta_1692775863.049581_0_frames_40.avi,pose_format/Chúng ta/Vũ Thị Thu Phương_37_chúng ta_1692775863.049581_0_frames_40.pkl,8,Chúng ta,Chúng ta,"[""Chúng ta""]",signer_028,08_Vũ Thị Thu Phương_37_chúng ta_1692775863.049581_0,08_Vũ Thị Thu Phương_37_chúng ta_1692775863.049581_0,False,904234,train
cosign_08_01137,cosign_08_01137,Chúng ta/Đoàn Thị Thu Thủy_40_chúng ta_1692928768.4715114_0_cut.avi,pose_format/Chúng ta/Đoàn Thị Thu Thủy_40_chúng ta_1692928768.4715114_0_cut.pkl,8,Chúng ta,Chúng ta,"[""Chúng ta""]",signer_029,08_Đoàn Thị Thu Thủy_40_chúng ta_1692928768.4715114_0,,True,1102662,train
cosign_08_01138,cosign_08_01138,Chúng ta/Đoàn Thị Thu Thủy_40_chúng ta_1692928768.4715114_0_frames_35.avi,pose_format/Chúng ta/Đoàn Thị Thu Thủy_40_chúng ta_1692928768.4715114_0_frames_35.pkl,8,Chúng ta,Chúng ta,"[""Chúng ta""]",signer_029,08_Đoàn Thị Thu Thủy_40_chúng ta_1692928768.4715114_0,08_Đoàn Thị Thu Thủy_40_chúng ta_1692928768.4715114_0,False,1401576,train
cosign_08_01139,cosign_08_01139,Chúng ta/Đoàn Thị Thu Thủy_40_chúng ta_1692928768.4715114_0_frames_40.avi,pose_format/Chúng ta/Đoàn Thị Thu Thủy_40_chúng ta_1692928768.4715114_0_frames_40.pkl,8,Chúng ta,Chúng ta,"[""Chúng ta""]",signer_029,08_Đoàn Thị Thu Thủy_40_chúng ta_1692928768.4715114_0,08_Đoàn Thị Thu Thủy_40_chúng ta_1692928768.4715114_0,False,1401576,train
cosign_08_01140,cosign_08_01140,Chúng ta/Đặng Thị Kiên_37_chúng ta_1692864138.2636912_0_frames_35.avi,pose_format/Chúng ta/Đặng Thị Kiên_37_chúng ta_1692864138.2636912_0_frames_35.pkl,8,Chúng ta,Chúng ta,"[""Chúng ta""]",signer_030,08_Đặng Thị Kiên_37_chúng ta_1692864138.2636912_0,,True,1060874,train
cosign_08_01141,cosign_08_01141,Chúng ta/Đặng Thị Kiên_37_chúng ta_1692864138.2636912_0_frames_40.avi,pose_format/Chúng ta/Đặng Thị Kiên_37_chúng ta_1692864138.2636912_0_frames_40.pkl,8,Chúng ta,Chúng ta,"[""Chúng ta""]",signer_030,08_Đặng Thị Kiên_37_chúng ta_1692864138.2636912_0,08_Đặng Thị Kiên_37_chúng ta_1692864138.2636912_0,False,1060874,train
cosign_09_01142,cosign_09_01142,Chậm lại/CHẬM_LẠI_BÙI_MAI_CHI_ (1).mp4,pose_format/Chậm lại/CHẬM_LẠI_BÙI_MAI_CHI_ (1).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_175,09_CHẬM_LẠI_BÙI_MAI_CHI_ (1),,True,7670043,train
cosign_09_01143,cosign_09_01143,Chậm lại/CHẬM_LẠI_BÙI_MAI_CHI_ (2).mp4,pose_format/Chậm lại/CHẬM_LẠI_BÙI_MAI_CHI_ (2).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_175,09_CHẬM_LẠI_BÙI_MAI_CHI_ (2),,True,8063118,train
cosign_09_01144,cosign_09_01144,Chậm lại/CHẬM_LẠI_BÙI_MAI_CHI_ (3).mp4,pose_format/Chậm lại/CHẬM_LẠI_BÙI_MAI_CHI_ (3).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_175,09_CHẬM_LẠI_BÙI_MAI_CHI_ (3),,True,7987383,train
cosign_09_01145,cosign_09_01145,Chậm lại/CHẬM_LẠI_BÙI_MAI_CHI_ (4).mp4,pose_format/Chậm lại/CHẬM_LẠI_BÙI_MAI_CHI_ (4).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_175,09_CHẬM_LẠI_BÙI_MAI_CHI_ (4),,True,6074694,train
cosign_09_01146,cosign_09_01146,Chậm lại/CHẬM_LẠI_BÙI_MAI_CHI_ (5).mp4,pose_format/Chậm lại/CHẬM_LẠI_BÙI_MAI_CHI_ (5).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_175,09_CHẬM_LẠI_BÙI_MAI_CHI_ (5),,True,8184095,train
cosign_09_01147,cosign_09_01147,Chậm lại/CHẬM_LẠI_BÙI_MẬU_VĂN_ (1).mp4,pose_format/Chậm lại/CHẬM_LẠI_BÙI_MẬU_VĂN_ (1).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_176,09_CHẬM_LẠI_BÙI_MẬU_VĂN_ (1),,True,7729052,train
cosign_09_01148,cosign_09_01148,Chậm lại/CHẬM_LẠI_BÙI_MẬU_VĂN_ (2).mp4,pose_format/Chậm lại/CHẬM_LẠI_BÙI_MẬU_VĂN_ (2).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_176,09_CHẬM_LẠI_BÙI_MẬU_VĂN_ (2),,True,7032040,train
cosign_09_01149,cosign_09_01149,Chậm lại/CHẬM_LẠI_BÙI_MẬU_VĂN_ (3).mp4,pose_format/Chậm lại/CHẬM_LẠI_BÙI_MẬU_VĂN_ (3).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_176,09_CHẬM_LẠI_BÙI_MẬU_VĂN_ (3),,True,6657553,train
cosign_09_01150,cosign_09_01150,Chậm lại/CHẬM_LẠI_BÙI_MẬU_VĂN_ (4).mp4,pose_format/Chậm lại/CHẬM_LẠI_BÙI_MẬU_VĂN_ (4).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_176,09_CHẬM_LẠI_BÙI_MẬU_VĂN_ (4),,True,6851738,train
cosign_09_01151,cosign_09_01151,Chậm lại/CHẬM_LẠI_BÙI_MẬU_VĂN_ (5).mp4,pose_format/Chậm lại/CHẬM_LẠI_BÙI_MẬU_VĂN_ (5).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_176,09_CHẬM_LẠI_BÙI_MẬU_VĂN_ (5),,True,6519862,train
cosign_09_01152,cosign_09_01152,Chậm lại/CHẬM_LẠI_LẠI_QUANG_VINH_(1).mp4,pose_format/Chậm lại/CHẬM_LẠI_LẠI_QUANG_VINH_(1).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_177,09_CHẬM_LẠI_LẠI_QUANG_VINH_(1),,True,3407632,train
cosign_09_01153,cosign_09_01153,Chậm lại/CHẬM_LẠI_LẠI_QUANG_VINH_(2).mp4,pose_format/Chậm lại/CHẬM_LẠI_LẠI_QUANG_VINH_(2).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_177,09_CHẬM_LẠI_LẠI_QUANG_VINH_(2),,True,3146012,train
cosign_09_01154,cosign_09_01154,Chậm lại/CHẬM_LẠI_LẠI_QUANG_VINH_(3).mp4,pose_format/Chậm lại/CHẬM_LẠI_LẠI_QUANG_VINH_(3).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_177,09_CHẬM_LẠI_LẠI_QUANG_VINH_(3),,True,3580256,train
cosign_09_01155,cosign_09_01155,Chậm lại/CHẬM_LẠI_LẠI_QUANG_VINH_(4).mp4,pose_format/Chậm lại/CHẬM_LẠI_LẠI_QUANG_VINH_(4).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_177,09_CHẬM_LẠI_LẠI_QUANG_VINH_(4),,True,3218834,train
cosign_09_01156,cosign_09_01156,Chậm lại/CHẬM_LẠI_LẠI_QUANG_VINH_(5).mp4,pose_format/Chậm lại/CHẬM_LẠI_LẠI_QUANG_VINH_(5).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_177,09_CHẬM_LẠI_LẠI_QUANG_VINH_(5),,True,3604314,train
cosign_09_01157,cosign_09_01157,Chậm lại/CHẬM_LẠI_MAI_HOÀNG_XUÂN_ (1).mp4,pose_format/Chậm lại/CHẬM_LẠI_MAI_HOÀNG_XUÂN_ (1).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_178,09_CHẬM_LẠI_MAI_HOÀNG_XUÂN_ (1),,True,6864662,train
cosign_09_01158,cosign_09_01158,Chậm lại/CHẬM_LẠI_MAI_HOÀNG_XUÂN_ (2).mp4,pose_format/Chậm lại/CHẬM_LẠI_MAI_HOÀNG_XUÂN_ (2).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_178,09_CHẬM_LẠI_MAI_HOÀNG_XUÂN_ (2),,True,6937649,train
cosign_09_01159,cosign_09_01159,Chậm lại/CHẬM_LẠI_MAI_HOÀNG_XUÂN_ (3).mp4,pose_format/Chậm lại/CHẬM_LẠI_MAI_HOÀNG_XUÂN_ (3).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_178,09_CHẬM_LẠI_MAI_HOÀNG_XUÂN_ (3),,True,6364178,train
cosign_09_01160,cosign_09_01160,Chậm lại/CHẬM_LẠI_MAI_HOÀNG_XUÂN_ (4).mp4,pose_format/Chậm lại/CHẬM_LẠI_MAI_HOÀNG_XUÂN_ (4).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_178,09_CHẬM_LẠI_MAI_HOÀNG_XUÂN_ (4),,True,6331468,train
cosign_09_01161,cosign_09_01161,Chậm lại/CHẬM_LẠI_MAI_HOÀNG_XUÂN_ (5).mp4,pose_format/Chậm lại/CHẬM_LẠI_MAI_HOÀNG_XUÂN_ (5).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_178,09_CHẬM_LẠI_MAI_HOÀNG_XUÂN_ (5),,True,6609279,train
cosign_09_01162,cosign_09_01162,Chậm lại/CHẬM_LẠI_NGUYỄN_HOÀNG_ĐIỆP_ (1).mp4,pose_format/Chậm lại/CHẬM_LẠI_NGUYỄN_HOÀNG_ĐIỆP_ (1).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_179,09_CHẬM_LẠI_NGUYỄN_HOÀNG_ĐIỆP_ (1),,True,7234493,train
cosign_09_01163,cosign_09_01163,Chậm lại/CHẬM_LẠI_NGUYỄN_HOÀNG_ĐIỆP_ (2).mp4,pose_format/Chậm lại/CHẬM_LẠI_NGUYỄN_HOÀNG_ĐIỆP_ (2).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_179,09_CHẬM_LẠI_NGUYỄN_HOÀNG_ĐIỆP_ (2),,True,7593569,train
cosign_09_01164,cosign_09_01164,Chậm lại/CHẬM_LẠI_NGUYỄN_HOÀNG_ĐIỆP_ (3).mp4,pose_format/Chậm lại/CHẬM_LẠI_NGUYỄN_HOÀNG_ĐIỆP_ (3).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_179,09_CHẬM_LẠI_NGUYỄN_HOÀNG_ĐIỆP_ (3),,True,7284617,train
cosign_09_01165,cosign_09_01165,Chậm lại/CHẬM_LẠI_NGUYỄN_HOÀNG_ĐIỆP_ (4).mp4,pose_format/Chậm lại/CHẬM_LẠI_NGUYỄN_HOÀNG_ĐIỆP_ (4).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_179,09_CHẬM_LẠI_NGUYỄN_HOÀNG_ĐIỆP_ (4),,True,8168161,train
cosign_09_01166,cosign_09_01166,Chậm lại/CHẬM_LẠI_NGUYỄN_HOÀNG_ĐIỆP_ (5).mp4,pose_format/Chậm lại/CHẬM_LẠI_NGUYỄN_HOÀNG_ĐIỆP_ (5).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_179,09_CHẬM_LẠI_NGUYỄN_HOÀNG_ĐIỆP_ (5),,True,7994896,train
cosign_09_01167,cosign_09_01167,Chậm lại/CHẬM_LẠI_NGUYỄN_PHƯƠNG_ANH_ (1).mp4,pose_format/Chậm lại/CHẬM_LẠI_NGUYỄN_PHƯƠNG_ANH_ (1).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_180,09_CHẬM_LẠI_NGUYỄN_PHƯƠNG_ANH_ (1),,True,6384668,train
cosign_09_01168,cosign_09_01168,Chậm lại/CHẬM_LẠI_NGUYỄN_PHƯƠNG_ANH_ (2).mp4,pose_format/Chậm lại/CHẬM_LẠI_NGUYỄN_PHƯƠNG_ANH_ (2).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_180,09_CHẬM_LẠI_NGUYỄN_PHƯƠNG_ANH_ (2),,True,6319345,train
cosign_09_01169,cosign_09_01169,Chậm lại/CHẬM_LẠI_NGUYỄN_PHƯƠNG_ANH_ (3).mp4,pose_format/Chậm lại/CHẬM_LẠI_NGUYỄN_PHƯƠNG_ANH_ (3).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_180,09_CHẬM_LẠI_NGUYỄN_PHƯƠNG_ANH_ (3),,True,6789085,train
cosign_09_01170,cosign_09_01170,Chậm lại/CHẬM_LẠI_NGUYỄN_PHƯƠNG_ANH_ (4).mp4,pose_format/Chậm lại/CHẬM_LẠI_NGUYỄN_PHƯƠNG_ANH_ (4).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_180,09_CHẬM_LẠI_NGUYỄN_PHƯƠNG_ANH_ (4),,True,5999656,train
cosign_09_01171,cosign_09_01171,Chậm lại/CHẬM_LẠI_NGUYỄN_PHƯƠNG_ANH_ (5).mp4,pose_format/Chậm lại/CHẬM_LẠI_NGUYỄN_PHƯƠNG_ANH_ (5).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_180,09_CHẬM_LẠI_NGUYỄN_PHƯƠNG_ANH_ (5),,True,6068619,train
cosign_09_01172,cosign_09_01172,Chậm lại/CHẬM_LẠI_NGUYỄN_QUÝ_DƯƠNG_1.mp4,pose_format/Chậm lại/CHẬM_LẠI_NGUYỄN_QUÝ_DƯƠNG_1.pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_181,09_CHẬM_LẠI_NGUYỄN_QUÝ_DƯƠNG_1,,True,6881080,train
cosign_09_01173,cosign_09_01173,Chậm lại/CHẬM_LẠI_NGUYỄN_QUÝ_DƯƠNG_2.mp4,pose_format/Chậm lại/CHẬM_LẠI_NGUYỄN_QUÝ_DƯƠNG_2.pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_181,09_CHẬM_LẠI_NGUYỄN_QUÝ_DƯƠNG_2,,True,8992330,train
cosign_09_01174,cosign_09_01174,Chậm lại/CHẬM_LẠI_NGUYỄN_QUÝ_DƯƠNG_3.mp4,pose_format/Chậm lại/CHẬM_LẠI_NGUYỄN_QUÝ_DƯƠNG_3.pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_181,09_CHẬM_LẠI_NGUYỄN_QUÝ_DƯƠNG_3,,True,8122536,train
cosign_09_01175,cosign_09_01175,Chậm lại/CHẬM_LẠI_NGUYỄN_QUÝ_DƯƠNG_4.mp4,pose_format/Chậm lại/CHẬM_LẠI_NGUYỄN_QUÝ_DƯƠNG_4.pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_181,09_CHẬM_LẠI_NGUYỄN_QUÝ_DƯƠNG_4,,True,8341450,train
cosign_09_01176,cosign_09_01176,Chậm lại/CHẬM_LẠI_NGUYỄN_QUÝ_DƯƠNG_5.mp4,pose_format/Chậm lại/CHẬM_LẠI_NGUYỄN_QUÝ_DƯƠNG_5.pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_181,09_CHẬM_LẠI_NGUYỄN_QUÝ_DƯƠNG_5,,True,7456645,train
cosign_09_01177,cosign_09_01177,Chậm lại/CHẬM_LẠI_NGUYỄN_THẠC_ANH_ (1).mp4,pose_format/Chậm lại/CHẬM_LẠI_NGUYỄN_THẠC_ANH_ (1).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_182,09_CHẬM_LẠI_NGUYỄN_THẠC_ANH_ (1),,True,7320842,train
cosign_09_01178,cosign_09_01178,Chậm lại/CHẬM_LẠI_NGUYỄN_THẠC_ANH_ (2).mp4,pose_format/Chậm lại/CHẬM_LẠI_NGUYỄN_THẠC_ANH_ (2).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_182,09_CHẬM_LẠI_NGUYỄN_THẠC_ANH_ (2),,True,7988225,train
cosign_09_01179,cosign_09_01179,Chậm lại/CHẬM_LẠI_NGUYỄN_THẠC_ANH_ (3).mp4,pose_format/Chậm lại/CHẬM_LẠI_NGUYỄN_THẠC_ANH_ (3).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_182,09_CHẬM_LẠI_NGUYỄN_THẠC_ANH_ (3),,True,8169757,train
cosign_09_01180,cosign_09_01180,Chậm lại/CHẬM_LẠI_NGUYỄN_THẠC_ANH_ (4).mp4,pose_format/Chậm lại/CHẬM_LẠI_NGUYỄN_THẠC_ANH_ (4).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_182,09_CHẬM_LẠI_NGUYỄN_THẠC_ANH_ (4),,True,8381711,train
cosign_09_01181,cosign_09_01181,Chậm lại/CHẬM_LẠI_NGUYỄN_THẠC_ANH_ (5).mp4,pose_format/Chậm lại/CHẬM_LẠI_NGUYỄN_THẠC_ANH_ (5).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_182,09_CHẬM_LẠI_NGUYỄN_THẠC_ANH_ (5),,True,7303528,train
cosign_09_01182,cosign_09_01182,Chậm lại/CHẬM_LẠI_NGÔ_TUẤN_ANH_1.mp4,pose_format/Chậm lại/CHẬM_LẠI_NGÔ_TUẤN_ANH_1.pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_183,09_CHẬM_LẠI_NGÔ_TUẤN_ANH_1,,True,7125089,train
cosign_09_01183,cosign_09_01183,Chậm lại/CHẬM_LẠI_NGÔ_TUẤN_ANH_2.mp4,pose_format/Chậm lại/CHẬM_LẠI_NGÔ_TUẤN_ANH_2.pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_183,09_CHẬM_LẠI_NGÔ_TUẤN_ANH_2,,True,7937927,train
cosign_09_01184,cosign_09_01184,Chậm lại/CHẬM_LẠI_NGÔ_TUẤN_ANH_3.mp4,pose_format/Chậm lại/CHẬM_LẠI_NGÔ_TUẤN_ANH_3.pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_183,09_CHẬM_LẠI_NGÔ_TUẤN_ANH_3,,True,7176705,train
cosign_09_01185,cosign_09_01185,Chậm lại/CHẬM_LẠI_NGÔ_TUẤN_ANH_4.mp4,pose_format/Chậm lại/CHẬM_LẠI_NGÔ_TUẤN_ANH_4.pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_183,09_CHẬM_LẠI_NGÔ_TUẤN_ANH_4,,True,7934527,train
cosign_09_01186,cosign_09_01186,Chậm lại/CHẬM_LẠI_NGÔ_TUẤN_ANH_5.mp4,pose_format/Chậm lại/CHẬM_LẠI_NGÔ_TUẤN_ANH_5.pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_183,09_CHẬM_LẠI_NGÔ_TUẤN_ANH_5,,True,8215341,train
cosign_09_01187,cosign_09_01187,Chậm lại/CHẬM_LẠI_PHẠM_ĐÌNH_HẢI_(1).mp4,pose_format/Chậm lại/CHẬM_LẠI_PHẠM_ĐÌNH_HẢI_(1).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_184,09_CHẬM_LẠI_PHẠM_ĐÌNH_HẢI_(1),,True,12103944,train
cosign_09_01188,cosign_09_01188,Chậm lại/CHẬM_LẠI_PHẠM_ĐÌNH_HẢI_(2).mp4,pose_format/Chậm lại/CHẬM_LẠI_PHẠM_ĐÌNH_HẢI_(2).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_184,09_CHẬM_LẠI_PHẠM_ĐÌNH_HẢI_(2),,True,13165321,train
cosign_09_01189,cosign_09_01189,Chậm lại/CHẬM_LẠI_PHẠM_ĐÌNH_HẢI_(3).mp4,pose_format/Chậm lại/CHẬM_LẠI_PHẠM_ĐÌNH_HẢI_(3).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_184,09_CHẬM_LẠI_PHẠM_ĐÌNH_HẢI_(3),,True,10908613,train
cosign_09_01190,cosign_09_01190,Chậm lại/CHẬM_LẠI_PHẠM_ĐÌNH_HẢI_(4).mp4,pose_format/Chậm lại/CHẬM_LẠI_PHẠM_ĐÌNH_HẢI_(4).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_184,09_CHẬM_LẠI_PHẠM_ĐÌNH_HẢI_(4),,True,12538117,train
cosign_09_01191,cosign_09_01191,Chậm lại/CHẬM_LẠI_PHẠM_ĐÌNH_HẢI_(5).mp4,pose_format/Chậm lại/CHẬM_LẠI_PHẠM_ĐÌNH_HẢI_(5).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_184,09_CHẬM_LẠI_PHẠM_ĐÌNH_HẢI_(5),,True,12281510,train
cosign_09_01192,cosign_09_01192,Chậm lại/CHẬM_LẠI_TRƯƠNG_NGỌC_DIỄM_ (1).mp4,pose_format/Chậm lại/CHẬM_LẠI_TRƯƠNG_NGỌC_DIỄM_ (1).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_185,09_CHẬM_LẠI_TRƯƠNG_NGỌC_DIỄM_ (1),,True,7133541,train
cosign_09_01193,cosign_09_01193,Chậm lại/CHẬM_LẠI_TRƯƠNG_NGỌC_DIỄM_ (2).mp4,pose_format/Chậm lại/CHẬM_LẠI_TRƯƠNG_NGỌC_DIỄM_ (2).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_185,09_CHẬM_LẠI_TRƯƠNG_NGỌC_DIỄM_ (2),,True,7632271,train
cosign_09_01194,cosign_09_01194,Chậm lại/CHẬM_LẠI_TRƯƠNG_NGỌC_DIỄM_ (3).mp4,pose_format/Chậm lại/CHẬM_LẠI_TRƯƠNG_NGỌC_DIỄM_ (3).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_185,09_CHẬM_LẠI_TRƯƠNG_NGỌC_DIỄM_ (3),,True,8200533,train
cosign_09_01195,cosign_09_01195,Chậm lại/CHẬM_LẠI_TRƯƠNG_NGỌC_DIỄM_ (4).mp4,pose_format/Chậm lại/CHẬM_LẠI_TRƯƠNG_NGỌC_DIỄM_ (4).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_185,09_CHẬM_LẠI_TRƯƠNG_NGỌC_DIỄM_ (4),,True,8033658,train
cosign_09_01196,cosign_09_01196,Chậm lại/CHẬM_LẠI_TRƯƠNG_NGỌC_DIỄM_ (5).mp4,pose_format/Chậm lại/CHẬM_LẠI_TRƯƠNG_NGỌC_DIỄM_ (5).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_185,09_CHẬM_LẠI_TRƯƠNG_NGỌC_DIỄM_ (5),,True,7347070,train
cosign_09_01197,cosign_09_01197,Chậm lại/CHẬM_LẠI_TRẦN_TUẤN_MINH (1).mp4,pose_format/Chậm lại/CHẬM_LẠI_TRẦN_TUẤN_MINH (1).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_186,09_CHẬM_LẠI_TRẦN_TUẤN_MINH (1),,True,6796768,train
cosign_09_01198,cosign_09_01198,Chậm lại/CHẬM_LẠI_TRẦN_TUẤN_MINH (2).mp4,pose_format/Chậm lại/CHẬM_LẠI_TRẦN_TUẤN_MINH (2).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_186,09_CHẬM_LẠI_TRẦN_TUẤN_MINH (2),,True,6477715,train
cosign_09_01199,cosign_09_01199,Chậm lại/CHẬM_LẠI_TRẦN_TUẤN_MINH (3).mp4,pose_format/Chậm lại/CHẬM_LẠI_TRẦN_TUẤN_MINH (3).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_186,09_CHẬM_LẠI_TRẦN_TUẤN_MINH (3),,True,6925442,train
cosign_09_01200,cosign_09_01200,Chậm lại/CHẬM_LẠI_TRẦN_TUẤN_MINH (4).mp4,pose_format/Chậm lại/CHẬM_LẠI_TRẦN_TUẤN_MINH (4).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_186,09_CHẬM_LẠI_TRẦN_TUẤN_MINH (4),,True,6305054,train
cosign_09_01201,cosign_09_01201,Chậm lại/CHẬM_LẠI_TRẦN_TUẤN_MINH (5).mp4,pose_format/Chậm lại/CHẬM_LẠI_TRẦN_TUẤN_MINH (5).pkl,9,Chậm lại,Chậm lại,"[""Chậm lại""]",signer_186,09_CHẬM_LẠI_TRẦN_TUẤN_MINH (5),,True,6386396,train
